package_name,function_name,is_typed
forecast,simulate.lagwalk,FALSE
forecast,simulate.modelAR,FALSE
forecast,simulate.nnetar,FALSE
forecast,sindexf,FALSE
forecast,snaive,FALSE
forecast,spline.loglik,FALSE
forecast,spline.matrices,FALSE
forecast,splinef,FALSE
forecast,stlf,FALSE
forecast,stlm,FALSE
forecast,subset.forecast,FALSE
forecast,subset.msts,FALSE
forecast,subset.ts,FALSE
forecast,summary.Arima,FALSE
forecast,summary.ets,FALSE
forecast,summary.forecast,FALSE
forecast,summary.mforecast,FALSE
forecast,tail.ts,FALSE
forecast,taperedacf,FALSE
forecast,taperedpacf,FALSE
forecast,tbats,FALSE
forecast,tbats.components,FALSE
forecast,testaccuracy,FALSE
forecast,thetaf,FALSE
forecast,tl,FALSE
forecast,toMat,FALSE
forecast,trainingaccuracy,FALSE
forecast,trendcycle,FALSE
forecast,tsclean,FALSE
forecast,tsCV,FALSE
forecast,tsdisplay,FALSE
forecast,tslm,FALSE
forecast,tsoutliers,FALSE
forecast,undo.na.ends,FALSE
forecast,UndoWhichModels,FALSE
forecast,unfracdiff,FALSE
forecast,unParameterise,FALSE
forecast,unParameteriseTBATS,FALSE
forecast,wacf,FALSE
forecast,WhichModels,FALSE
forecast,window.msts,FALSE
forecast,wpacf,FALSE
forecast,zzhw,FALSE
forestplot,forestplot,FALSE
forestplot,forestplot.default,TRUE
forestplot,fpColors,FALSE
forestplot,fpDrawBarCI,FALSE
forestplot,fpDrawCircleCI,FALSE
forestplot,fpDrawDiamondCI,FALSE
forestplot,fpDrawNormalCI,FALSE
forestplot,fpDrawPointCI,FALSE
forestplot,fpDrawSummaryCI,FALSE
forestplot,fpLegend,FALSE
forestplot,fpTxtGp,FALSE
forestplot,getTicks,FALSE
forestplot,heightDetails.xaxis,TRUE
forestplot,prFpConvertMultidimArray,FALSE
forestplot,prFpDrawLegend,TRUE
forestplot,prFpDrawLine,TRUE
forestplot,prFpDrawLines,TRUE
forestplot,prFpFetchRowLabel,FALSE
forestplot,prFpFindWidestGrob,FALSE
forestplot,prFpGetConfintFnList,FALSE
forestplot,prFpGetGraphTicksAndClips,FALSE
forestplot,prFpGetLabels,FALSE
forestplot,prFpGetLayoutVP,FALSE
forestplot,prFpGetLegendBoxPosition,FALSE
forestplot,prFpGetLegendGrobs,FALSE
forestplot,prFpGetLines,FALSE
forestplot,prFpPrepareLegendMarker,FALSE
forestplot,prFpPrintLabels,TRUE
forestplot,prFpPrintXaxis,TRUE
forestplot,prFpValidateLabelList,FALSE
forestplot,prFpXrange,FALSE
forestplot,prGetTextGrobCex,FALSE
forestplot,prGparMerge,FALSE
forestplot,prGridPlotTitle,TRUE
forestplot,prListRep,TRUE
forestplot,prPopulateList,FALSE
forestplot,prPushMarginViewport,TRUE
formatR,count_tokens,TRUE
formatR,deparse_collapse,FALSE
formatR,find_breaks,TRUE
formatR,fix_parse_data,TRUE
formatR,get_src_string,FALSE
formatR,mask_comments,TRUE
formatR,mask_inline,FALSE
formatR,mask_line_break,TRUE
formatR,move_else,FALSE
formatR,move_leftbrace,TRUE
formatR,overflow_message,TRUE
formatR,parse_only,TRUE
formatR,parse_source,TRUE
formatR,rand_string,TRUE
formatR,reflow_comments,TRUE
formatR,reindent_lines,TRUE
formatR,replace_assignment,TRUE
formatR,restore_bs,FALSE
formatR,restore_encoding,FALSE
formatR,special_encoding,TRUE
formatR,tidy_app,FALSE
formatR,tidy_block,TRUE
formatR,tidy_dir,TRUE
formatR,tidy_eval,TRUE
formatR,tidy_file,TRUE
formatR,tidy_source,TRUE
formatR,tidy_usage,TRUE
formatR,trimws,TRUE
formatR,unmask_source,TRUE
formatR,usage,TRUE
formattable,-.formattable,FALSE
formattable,[.formattable,TRUE
formattable,[[.formattable,TRUE
formattable,[[<-.formattable,TRUE
formattable,[<-.formattable,FALSE
formattable,*.formattable,TRUE
formattable,/.formattable,FALSE
formattable,&.formattable,FALSE
formattable,%%.formattable,FALSE
formattable,+.formattable,TRUE
formattable,|.formattable,FALSE
formattable,accounting,FALSE
formattable,accounting_postproc,FALSE
formattable,accounting.character,TRUE
formattable,accounting.default,TRUE
formattable,all.formattable,TRUE
formattable,any.formattable,TRUE
formattable,area,TRUE
formattable,as_numeric,TRUE
formattable,as.character.formattable,TRUE
formattable,as.datatable,FALSE
formattable,as.datatable.formattable,TRUE
formattable,as.htmlwidget,FALSE
formattable,as.htmlwidget.formattable,FALSE
formattable,as.list.formattable,FALSE
formattable,base_ifelse,FALSE
formattable,c.formattable,FALSE
formattable,call_or_default,TRUE
formattable,check_rgb,TRUE
formattable,check_rgba,TRUE
formattable,color_bar,TRUE
formattable,color_text,TRUE
formattable,color_tile,TRUE
formattable,comma,FALSE
formattable,comma.character,TRUE
formattable,comma.default,TRUE
formattable,cop_create_obj,TRUE
formattable,copy_dim,TRUE
formattable,copy_obj,TRUE
formattable,create_obj,TRUE
formattable,csscolor,FALSE
formattable,csscolor.character,TRUE
formattable,csscolor.matrix,TRUE
formattable,cummax.formattable,FALSE
formattable,cummin.formattable,FALSE
formattable,cumsum.formattable,FALSE
formattable,currency,FALSE
formattable,currency.character,TRUE
formattable,currency.default,TRUE
formattable,diff.formattable,FALSE
formattable,digits,TRUE
formattable,eval_formula,TRUE
formattable,fcreate_obj,TRUE
formattable,format_default,FALSE
formattable,format_table,TRUE
formattable,format.formattable,TRUE
formattable,formattable,FALSE
formattable,formattable_widget_html,FALSE
formattable,formattable.data.frame,TRUE
formattable,formattable.Date,TRUE
formattable,formattable.default,FALSE
formattable,formattable.factor,TRUE
formattable,formattable.formattable,TRUE
formattable,formattable.logical,TRUE
formattable,formattable.numeric,TRUE
formattable,formattable.POSIXct,TRUE
formattable,formattable.POSIXlt,FALSE
formattable,formattable.table,FALSE
formattable,formattableOutput,FALSE
formattable,formatter,TRUE
formattable,get_currency_symbol,FALSE
formattable,get_digits,TRUE
formattable,get_false_entries,TRUE
formattable,gradient,TRUE
formattable,icontext,TRUE
formattable,ifelse,TRUE
formattable,is_false,TRUE
formattable,is.formattable,TRUE
formattable,knit_print_formattable,FALSE
formattable,knit_print_formattable.data.frame,FALSE
formattable,knit_print_formattable.default,FALSE
formattable,knit_print.formattable,FALSE
formattable,max.formattable,TRUE
formattable,mean.formattable,TRUE
formattable,median.formattable,FALSE
formattable,min.formattable,FALSE
formattable,normalize,TRUE
formattable,normalize_bar,TRUE
formattable,percent,FALSE
formattable,percent_postproc,FALSE
formattable,percent_preproc,FALSE
formattable,percent.character,TRUE
formattable,percent.default,TRUE
formattable,prefix,TRUE
formattable,print_formattable,FALSE
formattable,print_formattable.data.frame,FALSE
formattable,print_formattable.default,FALSE
formattable,print.formattable,FALSE
formattable,print.formatter,FALSE
formattable,proportion,TRUE
formattable,proportion_bar,TRUE
formattable,qrank,TRUE
formattable,quantile.formattable,FALSE
formattable,remove_attribute,TRUE
formattable,remove_class,TRUE
formattable,render_html_matrix,FALSE
formattable,render_html_matrix.data.frame,TRUE
formattable,render_html_matrix.formattable,TRUE
formattable,renderFormattable,FALSE
formattable,rep.formattable,FALSE
formattable,reset_class,TRUE
formattable,scientific,TRUE
formattable,seq_list,TRUE
formattable,set_class,TRUE
formattable,str2rgb,TRUE
formattable,style,TRUE
formattable,suffix,TRUE
formattable,sum.formattable,FALSE
formattable,unique.formattable,FALSE
formattable,vmap,TRUE
Formula,all.equal.Formula,FALSE
Formula,as.Formula,FALSE
Formula,as.Formula.default,FALSE
Formula,as.Formula.formula,FALSE
Formula,as.Formula.Formula,FALSE
Formula,c_formula,FALSE
Formula,Formula,TRUE
Formula,formula.Formula,FALSE
Formula,has_dot,TRUE
Formula,is.Formula,FALSE
Formula,length.Formula,TRUE
Formula,model.frame.Formula,TRUE
Formula,model.matrix.Formula,TRUE
Formula,model.part,FALSE
Formula,model.part.formula,FALSE
Formula,model.part.Formula,FALSE
Formula,paste_formula,TRUE
Formula,print.Formula,FALSE
Formula,simplify_to_formula,FALSE
Formula,split_formula,TRUE
Formula,str.Formula,FALSE
Formula,terms.Formula,FALSE
Formula,update.Formula,FALSE
formula.tools,as.character.formula,FALSE
formula.tools,env,FALSE
formula.tools,env.formula,TRUE
formula.tools,get.vars,TRUE
formula.tools,invert,TRUE
formula.tools,is.binary,FALSE
formula.tools,is.double.sided,FALSE
formula.tools,is.one.sided,TRUE
formula.tools,is.single.sided,FALSE
formula.tools,is.two.sided,TRUE
formula.tools,is.unary,FALSE
formula.tools,lhs,TRUE
formula.tools,lhs.vars,FALSE
formula.tools,lhs<-,TRUE
formula.tools,op,TRUE
formula.tools,op.type,TRUE
formula.tools,op<-,TRUE
formula.tools,rhs,TRUE
formula.tools,rhs.vars,FALSE
formula.tools,rhs<-,TRUE
formula.tools,split_terms,FALSE
formula.tools,split_terms.(,FALSE
formula.tools,split_terms.call,FALSE
formula.tools,split_terms.default,FALSE
formula.tools,split_terms.name,FALSE
formula.tools,terms.call,TRUE
formula.tools,terms.expression,FALSE
formula.tools,toggle.sign,FALSE
formula.tools,toggle.sign.(,FALSE
formula.tools,toggle.sign.call,TRUE
formula.tools,toggle.sign.default,TRUE
formula.tools,toggle.sign.expression,TRUE
formula.tools,toggle.sign.name,TRUE
fpc,adcoord,TRUE
fpc,ancoord,TRUE
fpc,awcoord,TRUE
fpc,batcoord,TRUE
fpc,batvarcoord,TRUE
fpc,bhattacharyya.dist,FALSE
fpc,bhattacharyya.matrix,TRUE
fpc,calinhara,TRUE
fpc,can,TRUE
fpc,cat2bin,TRUE
fpc,cdbw,TRUE
fpc,cgrestandard,TRUE
fpc,claraCBI,TRUE
fpc,classifdist,TRUE
fpc,classifnp,TRUE
fpc,clucols,TRUE
fpc,clugrey,FALSE
fpc,clujaccard,TRUE
fpc,clusexpect,TRUE
fpc,clustatsum,TRUE
fpc,cluster.magazine,TRUE
fpc,cluster.stats,TRUE
fpc,cluster.varstats,TRUE
fpc,clusterbenchstats,TRUE
fpc,clusterboot,TRUE
fpc,cmahal,TRUE
fpc,con.comp,TRUE
fpc,confusion,TRUE
fpc,cov.wml,TRUE
fpc,cqcluster.stats,TRUE
fpc,cvnn,TRUE
fpc,cweight,TRUE
fpc,dbscan,FALSE
fpc,dbscanCBI,FALSE
fpc,dipp.tantrum,FALSE
fpc,diptest.multi,FALSE
fpc,discrcoord,TRUE
fpc,discrete.recode,TRUE
fpc,discrproj,TRUE
fpc,distancefactor,FALSE
fpc,distcritmulti,FALSE
fpc,disthclustCBI,FALSE
fpc,disthclusttreeCBI,FALSE
fpc,distnoisemclustCBI,FALSE
fpc,distrsimilarity,FALSE
fpc,dridgeline,FALSE
fpc,dudahart2,FALSE
fpc,emskewCBI,FALSE
fpc,extract.mixturepars,FALSE
fpc,findrep,TRUE
fpc,fixmahal,FALSE
fpc,fixreg,FALSE
fpc,flexmixedruns,FALSE
fpc,fpclusters,FALSE
fpc,fpclusters.mfpc,FALSE
fpc,fpclusters.rfpc,FALSE
fpc,fpmi,FALSE
fpc,hclustCBI,FALSE
fpc,hclusttreeCBI,FALSE
fpc,itnumber,FALSE
fpc,jittervar,FALSE
fpc,kmeansCBI,TRUE
fpc,kmeansruns,TRUE
fpc,lcmixed,TRUE
fpc,localshape,FALSE
fpc,mahalanodisc,TRUE
fpc,mahalanofix,FALSE
fpc,mahalanofuz,FALSE
fpc,mahalCBI,FALSE
fpc,mahalconf,FALSE
fpc,mergenormals,FALSE
fpc,mergenormCBI,FALSE
fpc,mergeparameters,FALSE
fpc,minsize,FALSE
fpc,mixdens,FALSE
fpc,mixpredictive,FALSE
fpc,mvdcoord,FALSE
fpc,ncoord,FALSE
fpc,neginc,FALSE
fpc,noisemclustCBI,FALSE
fpc,nselectboot,FALSE
fpc,pamk,FALSE
fpc,pamkCBI,FALSE
fpc,pdfclustCBI,FALSE
fpc,piridge,FALSE
fpc,piridge.zeroes,FALSE
fpc,plot.clboot,TRUE
fpc,plot.dbscan,FALSE
fpc,plot.mfpc,FALSE
fpc,plot.rfpc,FALSE
fpc,plot.valstat,FALSE
fpc,plotcluster,FALSE
fpc,predict.dbscan,FALSE
fpc,prediction.strength,FALSE
fpc,print.clboot,TRUE
fpc,print.clusterbenchstats,TRUE
fpc,print.dbscan,FALSE
fpc,print.mfpc,FALSE
fpc,print.predstr,FALSE
fpc,print.rfpc,FALSE
fpc,print.summary.cquality,FALSE
fpc,print.summary.mergenorm,FALSE
fpc,print.summary.mfpc,FALSE
fpc,print.summary.rfpc,FALSE
fpc,print.valstat,TRUE
fpc,print.varwisetables,TRUE
fpc,randcmatrix,FALSE
fpc,randconf,FALSE
fpc,randomclustersim,TRUE
fpc,regem,FALSE
fpc,regmix,FALSE
fpc,rFace,TRUE
fpc,rfpi,FALSE
fpc,ridgeline,FALSE
fpc,ridgeline.diagnosis,FALSE
fpc,simmatrix,FALSE
fpc,solvecov,TRUE
fpc,speccCBI,FALSE
fpc,sseg,FALSE
fpc,stupidkaven,FALSE
fpc,stupidkcentroids,TRUE
fpc,stupidkfn,FALSE
fpc,stupidknn,TRUE
fpc,summary.cquality,TRUE
fpc,summary.mergenorm,FALSE
fpc,summary.mfpc,FALSE
fpc,summary.rfpc,FALSE
fpc,tclustCBI,FALSE
fpc,tdecomp,TRUE
fpc,unimodal.ind,FALSE
fpc,weightplots,FALSE
fpc,wfu,FALSE
fpc,xtable,FALSE
fpc,zmisclassification.matrix,FALSE
fracdiff,coef.fracdiff,TRUE
fracdiff,confint.fracdiff,TRUE
fracdiff,diffseries,TRUE
fracdiff,diffseries0,FALSE
fracdiff,fdGPH,TRUE
fracdiff,fdSperio,TRUE
fracdiff,fitted.fracdiff,FALSE
fracdiff,fracdiff,TRUE
fracdiff,fracdiff.sim,TRUE
fracdiff,fracdiff.var,TRUE
fracdiff,logLik.fracdiff,TRUE
fracdiff,print.fracdiff,FALSE
fracdiff,print.summary.fracdiff,FALSE
fracdiff,residuals.fracdiff,FALSE
fracdiff,summary.fracdiff,TRUE
fracdiff,vcov.fracdiff,TRUE
fs,!.fs_perms,FALSE
fs,[.fs_bytes,FALSE
fs,[.fs_path,TRUE
fs,[.fs_perms,FALSE
fs,[[.fs_bytes,FALSE
fs,[[.fs_path,FALSE
fs,[[.fs_perms,FALSE
fs,/.fs_path,FALSE
fs,&.fs_perms,TRUE
fs,%||%,TRUE
fs,+.fs_path,FALSE
fs,==.fs_perms,TRUE
fs,|.fs_perms,FALSE
fs,as_fs_bytes,FALSE
fs,as_fs_bytes.default,TRUE
fs,as_fs_bytes.fs_bytes,FALSE
fs,as_fs_bytes.numeric,TRUE
fs,as_fs_path,FALSE
fs,as_fs_path.character,FALSE
fs,as_fs_perms,FALSE
fs,as_fs_perms.character,TRUE
fs,as_fs_perms.fs_perms,TRUE
fs,as_fs_perms.integer,TRUE
fs,as_fs_perms.numeric,FALSE
fs,as_fs_perms.octmode,FALSE
fs,as_tibble,FALSE
fs,as.character.fs_bytes,TRUE
fs,as.character.fs_perms,FALSE
fs,assert,TRUE
fs,assert_no_missing,TRUE
fs,assert_recyclable,FALSE
fs,auto_name,TRUE
fs,box_chars,FALSE
fs,captures,TRUE
fs,collapse,FALSE
fs,colourise_fs_path,FALSE
fs,compare.fs_path,FALSE
fs,compare.fs_perms,FALSE
fs,dir_copy,TRUE
fs,dir_create,TRUE
fs,dir_delete,TRUE
fs,dir_exists,TRUE
fs,dir_info,TRUE
fs,dir_ls,TRUE
fs,dir_map,TRUE
fs,dir_tree,FALSE
fs,dir_walk,TRUE
fs,display_mode_to_symbolic_mode_posix,TRUE
fs,display_mode_to_symbolic_mode_windows,FALSE
fs,file_access,TRUE
fs,file_chmod,TRUE
fs,file_chown,FALSE
fs,file_copy,TRUE
fs,file_create,TRUE
fs,file_delete,TRUE
fs,file_exists,TRUE
fs,file_info,TRUE
fs,file_move,TRUE
fs,file_show,FALSE
fs,file_size,FALSE
fs,file_temp,TRUE
fs,file_temp_pop,TRUE
fs,file_temp_push,TRUE
fs,file_touch,TRUE
fs,format.fs_bytes,FALSE
fs,format.fs_perms,FALSE
fs,fs_bytes,FALSE
fs,fs_error,FALSE
fs,fs_path,FALSE
fs,fs_perms,FALSE
fs,group_ids,TRUE
fs,has_color,FALSE
fs,is_absolute_path,TRUE
fs,is_dir,TRUE
fs,is_file,TRUE
fs,is_file_empty,FALSE
fs,is_installed,FALSE
fs,is_latex_output,FALSE
fs,is_link,TRUE
fs,is_utf8_output,FALSE
fs,is_windows,TRUE
fs,lengths,FALSE
fs,link_copy,TRUE
fs,link_create,TRUE
fs,link_delete,TRUE
fs,link_exists,TRUE
fs,link_path,TRUE
fs,max.fs_bytes,FALSE
fs,min.fs_bytes,FALSE
fs,multicol,FALSE
fs,nchar,FALSE
fs,new_fs_bytes,TRUE
fs,new_fs_path,TRUE
fs,new_fs_perms,TRUE
fs,Ops.fs_bytes,TRUE
fs,path,TRUE
fs,path_abs,TRUE
fs,path_common,TRUE
fs,path_dir,TRUE
fs,path_expand,TRUE
fs,path_expand_r,TRUE
fs,path_ext,TRUE
fs,path_ext_remove,TRUE
fs,path_ext_set,TRUE
fs,path_ext<-,FALSE
fs,path_file,TRUE
fs,path_filter,TRUE
fs,path_has_parent,FALSE
fs,path_home,TRUE
fs,path_home_r,TRUE
fs,path_join,TRUE
fs,path_norm,TRUE
fs,path_package,TRUE
fs,path_real,TRUE
fs,path_rel,TRUE
fs,path_sanitize,FALSE
fs,path_split,TRUE
fs,path_temp,TRUE
fs,path_tidy,TRUE
fs,path_wd,FALSE
fs,pc,FALSE
fs,pillar_shaft.fs_bytes,FALSE
fs,pillar_shaft.fs_path,FALSE
fs,pillar_shaft.fs_perms,FALSE
fs,pkgdown_tmp,FALSE
fs,print.fs_bytes,FALSE
fs,print.fs_path,FALSE
fs,print.fs_perms,FALSE
fs,register_s3_method,TRUE
fs,stat,FALSE
fs,sum.fs_bytes,TRUE
fs,type_sum.fs_bytes,FALSE
fs,type_sum.fs_path,FALSE
fs,type_sum.fs_perms,FALSE
fs,user_ids,TRUE
FSelector,as.simple.formula,FALSE
FSelector,backward.search,FALSE
FSelector,best.first.search,FALSE
FSelector,cfs,FALSE
FSelector,chi.squared,FALSE
FSelector,consistency,FALSE
FSelector,correlation.body,FALSE
FSelector,create.children,FALSE
FSelector,cutoff.biggest.diff,FALSE
FSelector,cutoff.k,FALSE
FSelector,cutoff.k.percent,FALSE
FSelector,discretize.all,FALSE
FSelector,entropyHelper,FALSE
FSelector,equal.frequency.binning.discretization,FALSE
FSelector,equal.width.binning.discretization,FALSE
FSelector,exhaustive.search,FALSE
FSelector,find.best,FALSE
FSelector,find.subset,FALSE
FSelector,forward.search,FALSE
FSelector,gain.ratio,TRUE
FSelector,get.data.frame.from.formula,FALSE
FSelector,greedy.search,FALSE
FSelector,hill.climbing.search,FALSE
FSelector,information.gain,TRUE
FSelector,information.gain.body,FALSE
FSelector,linear.correlation,FALSE
FSelector,normalize.min.max,FALSE
FSelector,oneR,FALSE
FSelector,random.forest.importance,FALSE
FSelector,rank.correlation,FALSE
FSelector,relief,FALSE
FSelector,supervised.discretization,FALSE
FSelector,symmetrical.uncertainty,TRUE
functional,Compose,TRUE
functional,Curry,TRUE
functional,CurryL,TRUE
functional,Identity,FALSE
functional,multi.argument.Compose,TRUE
functional,Negate,FALSE
functional,Swap,FALSE
futile.logger,appender.console,TRUE
futile.logger,appender.file,FALSE
futile.logger,appender.tee,FALSE
futile.logger,flog.appender,TRUE
futile.logger,flog.carp,TRUE
futile.logger,flog.debug,TRUE
futile.logger,flog.error,FALSE
futile.logger,flog.fatal,FALSE
futile.logger,flog.info,TRUE
futile.logger,flog.layout,TRUE
futile.logger,flog.logger,TRUE
futile.logger,flog.namespace,FALSE
futile.logger,flog.remove,TRUE
futile.logger,flog.threshold,TRUE
futile.logger,flog.trace,FALSE
futile.logger,flog.warn,TRUE
futile.logger,ftry,TRUE
futile.logger,layout.format,TRUE
futile.logger,layout.json,FALSE
futile.logger,layout.simple,FALSE
futile.logger,layout.tracearg,FALSE
futile.logger,logger.options,FALSE
futile.logger,scat,TRUE
gargle,add_email_scope,FALSE
gargle,add_line,FALSE
gargle,base_scope,FALSE
gargle,bt,FALSE
gargle,cache_allowed,FALSE
gargle,cache_available,TRUE
gargle,cache_create,FALSE
gargle,cache_establish,FALSE
gargle,cache_load,FALSE
gargle,cache_ls,FALSE
gargle,cat_line,TRUE
gargle,check_endpoint,FALSE
gargle,check_for_json,FALSE
gargle,check_params,FALSE
gargle,check_permitted_package,FALSE
gargle,commapse,FALSE
gargle,cred_funs_add,TRUE
gargle,cred_funs_clear,TRUE
gargle,cred_funs_list,TRUE
gargle,cred_funs_set,FALSE
gargle,cred_funs_set_default,TRUE
gargle,credentials_app_default,FALSE
gargle,credentials_app_default_path,FALSE
gargle,credentials_byo_oauth2,FALSE
gargle,credentials_gce,FALSE
gargle,credentials_service_account,FALSE
gargle,credentials_user_oauth2,FALSE
gargle,detect_gce,FALSE
gargle,empty_string,FALSE
gargle,extract_email,FALSE
gargle,extract_path_names,FALSE
gargle,fetch_access_token,FALSE
gargle,file_is_empty,FALSE
gargle,from_permitted_package,FALSE
gargle,gak,FALSE
gargle,gargle_api_key,TRUE
gargle,gargle_app,FALSE
gargle,gargle_default_oauth_cache_path,TRUE
gargle,gargle_error_message,FALSE
gargle,gargle_oauth_cache,TRUE
gargle,gargle_oauth_email,TRUE
gargle,gargle_oauth_sitrep,FALSE
gargle,gargle_oob_default,TRUE
gargle,gargle_outh_endpoint,FALSE
gargle,gargle_quiet,TRUE
gargle,gargle_user_agent,FALSE
gargle,gargle2.0_token,FALSE
gargle,gce_metadata_request,FALSE
gargle,gce_metadata_url,FALSE
gargle,get_instance_scopes,FALSE
gargle,glue_data_lines,FALSE
gargle,glue_lines,FALSE
gargle,goa,FALSE
gargle,init_AuthState,TRUE
gargle,is_cred_fun,FALSE
gargle,is_string,TRUE
gargle,is_windows,FALSE
gargle,is.oauth_app,TRUE
gargle,is.oauth_endpoint,FALSE
gargle,isFALSE,TRUE
gargle,isNA,FALSE
gargle,keep_hash_paths,FALSE
gargle,list_service_accounts,FALSE
gargle,map,FALSE
gargle,map_chr,FALSE
gargle,map_dbl,FALSE
gargle,map_int,FALSE
gargle,map_lgl,TRUE
gargle,map_mold,TRUE
gargle,mask_email,FALSE
gargle,match2,FALSE
gargle,new_srcref,FALSE
gargle,normalize_scopes,FALSE
gargle,oauth_app_from_json,FALSE
gargle,obfuscate,FALSE
gargle,partition_params,FALSE
gargle,PREFIX_auth_configure_description,FALSE
gargle,PREFIX_auth_configure_params,FALSE
gargle,PREFIX_auth_configure_return,FALSE
gargle,PREFIX_auth_description,FALSE
gargle,PREFIX_auth_details,FALSE
gargle,PREFIX_auth_params,FALSE
gargle,PREFIX_deauth_description_no_api_key,FALSE
gargle,PREFIX_deauth_description_with_api_key,FALSE
gargle,PREFIX_has_token_description,FALSE
gargle,PREFIX_has_token_return,FALSE
gargle,PREFIX_token_description,FALSE
gargle,PREFIX_token_return,FALSE
gargle,PREFIX_user_description,FALSE
gargle,PREFIX_user_return,FALSE
gargle,PREFIX_user_seealso,FALSE
gargle,redact_response,FALSE
gargle,request_build,FALSE
gargle,request_develop,FALSE
gargle,request_make,FALSE
gargle,response_as_json,FALSE
gargle,response_process,FALSE
gargle,rpc_description,FALSE
gargle,secret_can_decrypt,FALSE
gargle,secret_nonce,FALSE
gargle,secret_path,FALSE
gargle,secret_pw_exists,FALSE
gargle,secret_pw_gen,FALSE
gargle,secret_pw_get,FALSE
gargle,secret_pw_name,FALSE
gargle,secret_read,FALSE
gargle,secret_write,FALSE
gargle,sq,FALSE
gargle,stop_bad_class,FALSE
gargle,stop_bad_params,FALSE
gargle,stop_need_user_interaction,FALSE
gargle,stop_request_failed,FALSE
gargle,stop_secret,FALSE
gargle,tak,FALSE
gargle,tidyverse_api_key,FALSE
gargle,tidyverse_app,FALSE
gargle,toa,FALSE
gargle,token_email,FALSE
gargle,token_fetch,FALSE
gargle,token_from_cache,FALSE
gargle,token_into_cache,FALSE
gargle,token_match,FALSE
gargle,token_tokeninfo,FALSE
gargle,token_userinfo,FALSE
gclus,ac,TRUE
gclus,clus2memship,TRUE
gclus,colpairs,TRUE
gclus,cpairs,TRUE
gclus,cparcoord,TRUE
gclus,diag.off,TRUE
gclus,diameter,TRUE
gclus,dmat.color,TRUE
gclus,gave,FALSE
gclus,gtot,FALSE
gclus,imageinfo,TRUE
gclus,km2,FALSE
gclus,lower2upper.tri.inds,TRUE
gclus,memship2clus,TRUE
gclus,order.clusters,TRUE
gclus,order.endlink,TRUE
gclus,order.hclust,TRUE
gclus,order.single,TRUE
gclus,partition.crit,TRUE
gclus,pcglen,FALSE
gclus,pclen,TRUE
gclus,plotcolors,TRUE
gclus,reorder.hclust,TRUE
gclus,sil,TRUE
gclus,star,FALSE
gclus,vec2dist,TRUE
gclus,vec2distm,TRUE
gdata,[.levelsMap,TRUE
gdata,[.listLevelsMap,FALSE
gdata,ans,TRUE
gdata,Args,TRUE
gdata,as.levelsMap,FALSE
gdata,as.listLevelsMap,FALSE
gdata,as.object_sizes,TRUE
gdata,bindData,TRUE
gdata,c.levelsMap,TRUE
gdata,c.listLevelsMap,TRUE
gdata,c.object_sizes,FALSE
gdata,case,TRUE
gdata,cbindX,TRUE
gdata,centerText,TRUE
gdata,combine,FALSE
gdata,ConvertMedUnits,TRUE
gdata,drop.levels,FALSE
gdata,drop.levels.data.frame,TRUE
gdata,drop.levels.default,TRUE
gdata,drop.levels.factor,TRUE
gdata,drop.levels.list,TRUE
gdata,duplicated2,FALSE
gdata,elem,FALSE
gdata,env,FALSE
gdata,findPerl,TRUE
gdata,first,TRUE
gdata,first<-,TRUE
gdata,format.object_sizes,TRUE
gdata,frameApply,TRUE
gdata,getDay,FALSE
gdata,getDay.Date,TRUE
gdata,getDay.default,FALSE
gdata,getDay.POSIXct,TRUE
gdata,getDay.POSIXlt,TRUE
gdata,getHour,FALSE
gdata,getHour.default,FALSE
gdata,getMin,FALSE
gdata,getMin.default,FALSE
gdata,getMonth,FALSE
gdata,getMonth.Date,TRUE
gdata,getMonth.default,FALSE
gdata,getMonth.POSIXct,TRUE
gdata,getMonth.POSIXlt,TRUE
gdata,getSec,FALSE
gdata,getSec.default,FALSE
gdata,getYear,FALSE
gdata,getYear.Date,TRUE
gdata,getYear.default,FALSE
gdata,getYear.POSIXct,TRUE
gdata,getYear.POSIXlt,TRUE
gdata,humanReadable,TRUE
gdata,installXLSXsupport,FALSE
gdata,interleave,TRUE
gdata,is.levelsMap,TRUE
gdata,is.listLevelsMap,TRUE
gdata,is.object_sizes,TRUE
gdata,is.what,FALSE
gdata,isUnknown,FALSE
gdata,isUnknown.data.frame,FALSE
gdata,isUnknown.default,TRUE
gdata,isUnknown.list,TRUE
gdata,isUnknown.matrix,FALSE
gdata,isUnknown.POSIXlt,FALSE
gdata,keep,FALSE
gdata,last,TRUE
gdata,last<-,TRUE
gdata,left,FALSE
gdata,left.data.frame,TRUE
gdata,left.matrix,TRUE
gdata,ll,FALSE
gdata,lowerTriangle,TRUE
gdata,lowerTriangle<-,TRUE
gdata,ls.funs,FALSE
gdata,mapLevels,FALSE
gdata,mapLevels.character,TRUE
gdata,mapLevels.data.frame,FALSE
gdata,mapLevels.default,FALSE
gdata,mapLevels.factor,TRUE
gdata,mapLevels.list,FALSE
gdata,mapLevels<-,FALSE
gdata,mapLevels<-.data.frame,FALSE
gdata,mapLevels<-.default,TRUE
gdata,mapLevels<-.list,FALSE
gdata,matchcols,TRUE
gdata,mv,TRUE
gdata,NAToUnknown,FALSE
gdata,NAToUnknown.data.frame,FALSE
gdata,NAToUnknown.default,TRUE
gdata,NAToUnknown.factor,TRUE
